"STATION"    ,        "NAME"            ,"LATITUDE"  ,"LONGITUDE","ELEVATION","DATE", "AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-05-29",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-05-30",,,,,,,,,,,"0.95",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-05-31",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-01",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-02",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-03",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-04",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-05",,,,,,,,,,,"0.04",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-06",,,,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-07",,,,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-08",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-09",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-10",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-11",,,,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-12",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-13",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-14",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-15",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-16",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-17",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-18",,,,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-19",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-20",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-21",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-22",,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-23",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-24",,,,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-25",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-26",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-27",,,,,,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-28",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-29",,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-06-30",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-01",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-02",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-03",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-04",,,,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-05",,,,,,,,,,,"1.87",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-06",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-07",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-08",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-09",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-10",,,,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-11",,,,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-12",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-13",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-14",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-15",,,,,,,,,,,"0.00","T,,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-16",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-17",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-18",,,,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-19",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-20",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-21",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-22",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-23",,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-24",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-25",,,,,,,,,,,"0.70",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-26",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-27",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-28",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-29",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-30",,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-07-31",,,,,,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-01",,,,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-02",,,,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-03",,,,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-04",,,,,,,,,,,"0.79",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-05",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-06",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-07",,,,,,,,,,,"0.95",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-08",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-09",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-10",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-11",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-12",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-13",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-14",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-15",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-16",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-17",,,,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-18",,,,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-19",,,,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-20",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-21",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-22",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-23",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-24",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-25",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-26",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-27",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-28",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-29",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-30",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-08-31",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-01",,,,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-02",,,,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-03",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-04",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-05",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-06",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-07",,,,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-08",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-09",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-10",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-11",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-12",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-13",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-14",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-15",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-16",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-17",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHMH0010","SALEM 4.5 NE, OH US","40.953167","-80.799213","378.3","2024-09-18",,,,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
